.geo,year,point_id,date,NDVI,SAVI,EVI,Rainfall,Temp,Wind_Speed,Soil_Moisture
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.93958362092849,1.1763638667568443]}",2018,210,2018-05-147,0.5688289445514879,0.8531520924756502,5.424663127807269,27.926549911499023,17.28213717142745,1.2024711871695988,0.43499869108200073
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.93958362092849,1.1763638667568443]}",2018,210,2018-12-352,0.24312056737588653,0.36462913061977026,0.31618949232585597,0.0,19.318582153320335,1.446284905349575,0.27987831830978394
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.93958362092849,1.1763638667568443]}",2018,210,2018-12-362,0.22952243125904487,0.34423383012588626,0.29398680210573147,0.0,19.678262964884482,1.253646579139486,0.26000770926475525
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.36386250389998,-0.20102295838361783]}",2018,211,2018-02-39,0.4022363251737685,0.6032633328297325,0.7046056114346215,0.0,16.647714869181357,1.9588203256829466,0.2570568919181824
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.36386250389998,-0.20102295838361783]}",2018,211,2018-12-359,0.16012725344644752,0.24017496189276957,-1.9835796387520528,0.0,15.060893630981468,1.9122773410202296,0.31048572063446045
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.36386250389998,-0.20102295838361783]}",2018,211,2018-12-364,0.6134003350083752,0.9199464076369117,1.307483576121108,0.0,15.443237559000693,1.8763341553710167,0.3244757652282715
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.36386250389998,-0.20102295838361783]}",2018,211,2018-12-364,0.6863941427699817,1.0294341924660668,1.5694754464285716,0.0,15.443237559000693,1.8763341553710167,0.3244757652282715
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.97021159783512,0.41450267429507903]}",2018,212,2018-12-352,0.6008758210822647,0.9011727912431587,1.5860303830911493,0.0,21.84169413248702,1.5334193573511234,0.24153679609298706
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.97021159783512,0.41450267429507903]}",2018,212,2018-12-352,0.5970195591431232,0.8953903461120596,1.6681124219292158,0.0,21.84169413248702,1.5334193573511234,0.24153679609298706
"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.97021159783512,0.41450267429507903]}",2018,212,2018-12-357,0.6289402581807265,0.9432687978388115,1.8173143650242887,1.2741137742996216,21.948064422607445,1.5685043633756106,0.23745252192020416
